addref,city,assembly,body,make,model,year,engine,transmission,fuel,color,registered,mileage,price
7911638,Lahore,Imported,Hatchback,Toyota,Vitz,2012,1000,Automatic,Petrol,Blue,Punjab,135500,2150000
7911637,Faisalabad,Imported,MPV,Toyota,Prius,2012,1800,Automatic,Petrol,Salsa Red Pearl,Lahore,270000,5500000
7911633,Gujranwala,Imported,,Daihatsu,Move,2017,660,Automatic,Petrol,White,Lahore,148000,2850000
7536656,Sheikhupura,Imported,Hatchback,Daihatsu,Move,2013,660,Automatic,Petrol,Grey,Lahore,182000,2295000
7911642,Karachi,,Hatchback,Suzuki,Cultus,2020,1000,Manual,Petrol,White,Sindh,44000,2740000
7911645,Charsadda,Imported,,Toyota,Corolla,,2000,Manual,Petrol,Gold,Mardan,100000,1350000
7911643,Lahore,,SUV,KIA,Sportage,2020,1999,Automatic,Petrol,White,Islamabad,42000,7650000
7911650,Peshawar,,Sedan,Suzuki,Baleno,1999,1300,Manual,Petrol,Gold,Sindh,54548,620000
7911649,Gujar,Imported,,Suzuki,Bolan,2017,600,Manual,Petrol,White,Islamabad,1,1600000
7911646,Karachi,Imported,Hatchback,Toyota,Passo,2018,1000,Automatic,Petrol,Super White,Sindh,37000,3850000
7911651,Islamabad,,Sedan,Honda,City,2003,1300,Manual,Petrol,White,Islamabad,150000,1150000
7911653,Lahore,,Sedan,Honda,City,2018,1300,Automatic,Petrol,Taffeta White,Lahore,38000,4000000
7911654,Gujranwala,,Sedan,Toyota,Corolla,1994,1300,Manual,Petrol,White,Gujranwala,10000,1000000
7911656,Karachi,Imported,Hatchback,Daihatsu,Mira,2017,660,Automatic,Petrol,Maroon,Sindh,64000,3050000
7911659,Lahore,,SUV,KIA,Sportage,2021,2000,Automatic,Petrol,White,Punjab,10000,8000000
7911658,Dera,,Sedan,Toyota,Corolla,2013,1300,Manual,Petrol,Silver Metallic,Lahore,75000,3500000
7911657,Karachi,,Sedan,Honda,Civic,2010,1800,Automatic,Petrol,Modern Steel Metallic,Karachi,106000,2150000
7454321,Faisalabad,Imported,,Toyota,Vitz,2018,1000,Automatic,Petrol,Bronze,Islamabad,45000,4250000
7911662,Islamabad,Imported,Sedan,Toyota,Prius,2016,1800,Automatic,Hybrid,Silver,Islamabad,111280,6825000
7911627,Rawalpindi,,Hatchback,Suzuki,Cultus,2007,1000,Manual,Petrol,Silver,Islamabad,54000,1000000
7911580,Lahore,Imported,Hatchback,Suzuki,Cultus,2020,1000,Manual,Petrol,White,Lahore,56000,2490000
7911583,Faisalabad,,Sedan,Honda,City,2018,1300,Automatic,Petrol,Bronze,Lahore,55000,4000000
7911584,Sargodha,,Hatchback,Suzuki,Cultus,2019,1000,Manual,Petrol,Silky Silver,Punjab,70000,2975000
7739047,Karachi,,Sedan,Toyota,Corolla,2010,1800,Automatic,Petrol,Black,Sindh,110000,2450000
7911588,Lahore,,Hatchback,Suzuki,Wagon,,1000,Manual,Petrol,White,Un-Registered,100,3250000
7911589,Jhang,,Hatchback,Suzuki,Mehran,2016,796,Manual,Petrol,Solid White,Lahore,70000,1300000
7911590,Lahore,,Hatchback,Suzuki,Cultus,2004,1000,Manual,Petrol,Silver,Lahore,80000,700000
7911591,Lahore,Imported,Crossover,Toyota,C-HR,2018,1800,Automatic,Hybrid,White,Un-Registered,48000,9500000
7911599,Islamabad,,Sedan,Honda,City,2013,1500,Automatic,Petrol,Silver,Islamabad,98000,3190000
7911592,Haripur,,Mini Van,Suzuki,Bolan,2003,800,Manual,Petrol,Solid White,Islamabad,32000,760000
7703855,Gujrat,,Sedan,Honda,Civic,2010,1800,Automatic,Petrol,Modern Steel Metallic,Islamabad,55000,3200000
7911597,Jalalpur,,Sedan,Toyota,Corolla,2020,1300,Manual,Petrol,Super White,Punjab,39400,4650000
7911602,Islamabad,,,Suzuki,Jimny,1998,1300,Automatic,Petrol,Silver,Peshawar,197000,2300000
7911605,Lahore,,Sedan,Suzuki,Margalla,1997,1300,Manual,Petrol,Ash Gray,Lahore,10101,550000
7692667,Karachi,Imported,Hatchback,Toyota,Vitz,2019,1300,Automatic,Petrol,White,Sindh,12500,4800000
7911610,Quetta,Imported,,Toyota,Hilux,2002,3000,Manual,Diesel,Gold,Sindh,1,2500000
7911613,Lahore,,Hatchback,Suzuki,Wagon,2016,1000,Manual,Petrol,Graphite Grey,Lahore,91000,1920000
7911612,Sargodha,,Sedan,Toyota,Corolla,2015,1300,Manual,Petrol,Silver Metallic,Lahore,134000,3350000
7911622,Rahim,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,White,Sindh,35000,3150000
7911615,Rawalpindi,,,Suzuki,Mehran,2016,800,Manual,Petrol,White,Rawalpindi,1474,1230000
7911547,Rawalpindi,,Sedan,Changan,Alsvin,2021,1500,Automatic,Petrol,Black,Islamabad,37000,4280000
7911625,Faisalabad,,Hatchback,Prince,Pearl,,800,Manual,Petrol,Burgundy,Punjab,1500,1435000
7911623,Karachi,,Hatchback,Suzuki,Cultus,2018,1000,Manual,Petrol,Silver,Karachi,71000,2150000
7904107,Karachi,Imported,,BMW,3,1993,3000,Manual,Petrol,Red,Sindh,100000,1500000
7911548,Islamabad,,Sedan,Honda,City,2016,1300,Manual,Petrol,Taffeta White,Islamabad,132500,3280000
7880099,Lahore,Imported,,Toyota,Tank,2018,1000,Automatic,Petrol,White,Punjab,50000,3350000
7911552,Karachi,Imported,Hatchback,Suzuki,Alto,2012,660,Automatic,Petrol,Silver,Sindh,128000,1920000
7911555,Rawalpindi,,Hatchback,Suzuki,Cultus,2021,1000,Manual,Petrol,Silver,Islamabad,12500,3180000
7911538,Rawalpindi,Imported,Mini Van,Suzuki,Wagon,2011,660,Automatic,Petrol,Silver,Islamabad,110000,2150000
7911544,Islamabad,,Hatchback,Suzuki,Wagon,2017,1000,Manual,Petrol,Pearl Red,Islamabad,40000,2350000
7911539,Peshawar,,Hatchback,Suzuki,Khyber,1992,1000,Manual,,Grey,Karachi,200000,240000
7911545,Lahore,,Sedan,Honda,City,2000,1300,Manual,Petrol,Silver,Sialkot,200000,820000
7911558,Islamabad,Imported,,KIA,Spectra,2002,1600,Manual,Petrol,Black,Islamabad,10000,400000
7911556,Lahore,Imported,Micro Van,Suzuki,Every,2015,660,Automatic,Petrol,Silver,Punjab,87000,2190000
7911560,Islamabad,,Hatchback,Suzuki,Cultus,2006,1000,Manual,,White,Lahore,95000,954000
7911561,Rahim,Imported,Sedan,Honda,Civic,2010,1800,Manual,Petrol,White,Karachi,141000,1980000
7911566,Karachi,Imported,,Toyota,Hilux,2015,2800,Automatic,Diesel,White,Sindh,78000,10000000
7911567,Lahore,,Hatchback,Daihatsu,Cuore,2007,800,Manual,Petrol,White,Lahore,199999,775000
7911568,Mandi,,Sedan,Toyota,Corolla,2017,1300,Manual,Petrol,Silver Metallic,Lahore,60700,4500000
7911577,Rahim,,Sedan,Toyota,Corolla,2017,1300,Automatic,Petrol,Black,Karachi,66000,3650000
7911571,Karachi,Imported,Sedan,Mercedes,Benz,2004,1800,Automatic,Petrol,Navy,Sindh,95000,3950000
7911578,Rawalpindi,Imported,Crossover,Honda,Vezel,2014,1500,Automatic,Hybrid,Green,Multan,150000,3850000
7911572,Peshawar,,Hatchback,Suzuki,Khyber,1994,1000,Manual,,White,Peshawar,150000,720000
7911537,Rawalpindi,,Sedan,Toyota,Corolla,2021,1598,Automatic,Petrol,Super White,Islamabad,22000,5700000
7911479,Faisalabad,Imported,,Toyota,Belta,2008,1300,Automatic,Petrol,Blue,Multan,199000,2150000
7911480,Islamabad,Imported,Hatchback,Toyota,Vitz,2013,1000,Automatic,Petrol,Grey,Sindh,80000,2675000
7911482,Islamabad,,Sedan,Honda,City,2017,1300,Manual,Petrol,Crystal Black Pearl,Islamabad,85000,3050000
7898372,Lahore,Imported,SUV,Mitsubishi,Pajero,1996,3500,Automatic,Petrol,Black,Faisalabad,125000,2900000
7911488,Islamabad,,Hatchback,KIA,Picanto,2021,1000,Automatic,Petrol,White,Islamabad,50000,3200000
7911481,Lahore,,Sedan,Honda,Civic,2015,1800,Automatic,Petrol,Grey,Lahore,115000,3295000
7911490,Gujrat,,Hatchback,Suzuki,Mehran,2017,800,Manual,Petrol,Grey,Sindh,110000,1120000
7911491,Lahore,,Sedan,Honda,City,2006,1500,Automatic,Petrol,Crystal Black,Lahore,175000,1975000
7911503,Rawalpindi,Imported,Micro Van,Suzuki,Every,2012,660,Automatic,Petrol,Silver,Islamabad,86000,2100000
7911492,Gujranwala,Imported,Hatchback,Daihatsu,Mira,2016,660,Automatic,Petrol,White,Islamabad,90000,1750000
7911501,Faisalabad,,Sedan,Honda,City,2007,1300,Manual,Petrol,Grey,Punjab,158000,1700000
7911504,Lahore,,Sedan,Mercedes,Benz,2003,1800,Automatic,Petrol,Citron Green,Sindh,200000,1800000
7911514,Multan,,Sedan,Honda,City,2012,1300,Manual,Petrol,Ralley Red,Sindh,147000,2300000
7730383,Islamabad,,Sedan,Toyota,Corolla,2012,1300,Manual,Petrol,White,Islamabad,53560,3220000
7911522,Peshawar,,Sedan,Toyota,Yaris,2021,1500,Automatic,Petrol,Super White,Islamabad,17000,4950000
7911517,Karachi,,,Suzuki,Potohar,,1000,Manual,Petrol,Black,Punjab,150000,900000
7911524,Lahore,Imported,SUV,Toyota,Land,2018,4600,Automatic,Petrol,White,Punjab,25000,53500000
7911525,Faisalabad,,Sedan,Honda,Civic,2004,1600,Automatic,Petrol,Grey,Lahore,150000,1475000
7908448,Faisalabad,Imported,Hatchback,Toyota,Vitz,2011,1000,Automatic,Petrol,Bronze,Lahore,200000,2600000
7911528,Gujranwala,,Sedan,Toyota,Corolla,2021,1598,Automatic,Petrol,Super White,Punjab,37000,4495000
7911530,Lahore,,Hatchback,Suzuki,Alto,2021,660,Manual,Petrol,Silver,Lahore,85000,2200000
7911534,Karachi,Imported,Sedan,Toyota,Mark,2005,2500,Automatic,Petrol,White,Karachi,100000,4700000
7911477,Karachi,,Sedan,Honda,Civic,2011,1800,Automatic,Petrol,White,Sindh,58000,2145000
7797549,Abbottabad,Imported,,Toyota,Rush,2011,1500,Automatic,Petrol,Silver,Islamabad,85000,3850000
7911478,Rahim,,Sedan,Toyota,Corolla,2013,1300,Manual,Petrol,Black,Sindh,95000,2075000
7911213,Islamabad,,Pick Up,Suzuki,Ravi,2018,800,Manual,Petrol,Solid White,Islamabad,51650,1280000
7911431,Peshawar,Imported,Hatchback,Toyota,Aqua,2012,1500,Automatic,Hybrid,Black Mica,Islamabad,160,3660000
7911060,Islamabad,Imported,SUV,Hyundai,Tucson,2022,1999,Automatic,Petrol,Polar White,Un-Registered,226,8550000
7911443,Karachi,,Sedan,Honda,Civic,2017,1800,Automatic,Petrol,Taffeta White,Karachi,71000,4900000
7911445,Attock,,Pick Up,FAW,Carrier,2017,1000,Manual,Petrol,White,Lahore,135000,980000
7911447,Islamabad,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Alabaster Silver,Islamabad,85000,3775000
7911434,Lahore,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Solid White,Punjab,16000,2600000
7911459,Karachi,,Van,Suzuki,Bolan,2018,800,Manual,Petrol,Silky Silver,Sindh,55000,1320000
7911436,Lahore,,Compact sedan,Honda,City,2022,1500,Automatic,Petrol,Taffeta White,Punjab,53700,5265000
7911448,Hyderabad,,Sedan,Toyota,Corolla,2008,1300,Manual,Petrol,Gold,Sindh,123,1650000
7911458,Rawalpindi,Imported,Double Cabin,Toyota,Hilux,2005,3000,Automatic,Diesel,Black,Sindh,253000,4250000
7911471,Faisalabad,,Sedan,Changan,Alsvin,2021,1300,Manual,Petrol,Galaxy Black,Punjab,43000,3700000
7911457,Jhang,,Sedan,Toyota,Corolla,2022,1800,Automatic,Petrol,White,Islamabad,19000,7350000
7911455,Karachi,Imported,SUV,Toyota,Prado,2002,3400,Automatic,Petrol,White,Karachi,156000,7800000
7911472,Lahore,,Sedan,Toyota,Corolla,2016,1800,Automatic,Petrol,Strong Blue,Lahore,90000,4100000
7911470,Karachi,,Pick Up,Suzuki,Ravi,2015,800,Manual,Petrol,Solid White,Sindh,65000,725000
7911462,Gujranwala,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,White,Punjab,35790,2485000
7911468,Sialkot,,Sedan,Honda,Civic,2008,1800,Manual,Petrol,Black,Islamabad,30000,2150000
7711947,Karachi,Imported,Sedan,Honda,Civic,1996,1500,Manual,Petrol,Black,Sindh,100000,900000
7911474,Islamabad,,Compact sedan,Honda,City,2022,1497,Automatic,Petrol,Crystal Black Pearl,Islamabad,31500,5150000
7911383,Islamabad,Imported,,Mercedes,Benz,1992,1800,Automatic,Petrol,Red,Sindh,100000,2000000
7911475,Islamabad,,Sedan,Honda,City,2015,1300,Manual,Petrol,Silver,Islamabad,137000,2460000
7911476,Peshawar,,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,Grey,Islamabad,125000,3600000
7911385,Islamabad,,Hatchback,Suzuki,Mehran,1999,800,Manual,Petrol,White,Rawalpindi,2000,450000
7911384,Gojra,Imported,,Nissan,Sunny,2004,1300,Manual,Petrol,,Lahore,230000,1950000
7911387,Lahore,,Hatchback,Suzuki,Cultus,2022,1000,Manual,Petrol,White,Punjab,8600,3650000
7911392,Multan,,Hatchback,Toyota,Yaris,2020,996,Automatic,Petrol,Silver,Un-Registered,61500,4800000
6586529,Karachi,Imported,Hatchback,Toyota,Aqua,2014,1500,Automatic,Hybrid,Brown,Sindh,112000,3650000
7911405,Peshawar,Imported,Sedan,Toyota,Corolla,2015,1300,Automatic,Petrol,White,Islamabad,69000,5250000
7859179,Islamabad,Imported,Sedan,Toyota,Corolla,2007,1500,Automatic,Petrol,Gold,Islamabad,173000,3150000
7911394,Karachi,,Sedan,Toyota,Corolla,2020,1798,Automatic,Petrol,Super white,Karachi,50000,5600000
7911386,Multan,,Sedan,Honda,Civic,2009,1800,Manual,Petrol,Black,Islamabad,85000,2100000
7911407,Sialkot,Imported,Micro Van,Suzuki,Every,2018,660,Automatic,Petrol,White,Punjab,17500,3800000
7911408,Mardan,Imported,,Toyota,Yaris,2020,1000,Automatic,Petrol,White,Un-Registered,27500,5150000
7911410,Karachi,Imported,Hatchback,Mitsubishi,Ek,2016,660,Automatic,Petrol,Green,Karachi,35000,2500000
7911398,Multan,,Hatchback,Suzuki,Mehran,2014,796,Manual,Petrol,Solid White,Sindh,66000,850000
7911419,Lahore,,Hatchback,Suzuki,Cultus,2017,1000,Manual,Petrol,Cerulean Blue,Lahore,90000,2190000
7911412,Lahore,Imported,,Toyota,Hilux,,2400,Manual,Diesel,Red,Lahore,1200,1000000
7911422,Lahore,Imported,Sedan,Honda,Accord,2002,2400,Automatic,Petrol,Platinum White Pearl,Islamabad,125000,2425000
7911415,Karachi,,Van,Suzuki,Bolan,2014,800,Manual,Petrol,Maroon,Un-Registered,32,1100000
7911423,Gujrat,,Sedan,Toyota,Corolla,2016,1300,Manual,Petrol,Attitude Black,Lahore,127000,3050000
7911403,Multan,,Sedan,Honda,City,2014,1300,Manual,Petrol,White,Lahore,138000,2800000
7911425,Lahore,Imported,Hatchback,Toyota,Vitz,2011,1000,Automatic,Petrol,Grey,Lahore,122300,2510000
7911361,Multan,,Sedan,Toyota,Corolla,2019,1300,Automatic,Petrol,Attitude Black,Lahore,148800,4700000
7911426,Rawalpindi,,Sedan,Honda,Civic,2005,1500,Automatic,Petrol,Black,Rawalpindi,205093,1280000
7911370,Gujranwala,Imported,Crossover,Honda,Vezel,2015,1500,Automatic,Hybrid,White,Lahore,180000,4750000
7911429,Lahore,,Sedan,Toyota,Corolla,2012,1300,Manual,Petrol,Black,Punjab,200000,2090000
7911371,Gujranwala,,Sedan,Honda,City,2014,1300,Manual,Petrol,White,Punjab,75000,2900000
7911372,Karachi,,,Suzuki,Khyber,1992,1000,Manual,Petrol,Grey,Karachi,100000,400000
7911344,Karachi,,Sedan,Honda,City,2020,1500,Automatic,Petrol,Taffeta White,Karachi,39000,4050000
7911350,Rahim,,Sedan,Toyota,Corolla,2017,1300,Automatic,Petrol,Silver Metallic,Sindh,100000,3900000
7911351,Lahore,,Hatchback,Suzuki,Mehran,2008,800,Manual,Petrol,Snow White Pearl,Punjab,75000,645000
7911353,Kasur,,Sedan,Honda,City,2015,1300,Manual,Petrol,White,Lahore,789,2790000
7911355,Lodhran,,Hatchback,Suzuki,Mehran,2017,800,Manual,Petrol,White,Multan,65000,1350000
7911354,Islamabad,Imported,Hatchback,Suzuki,Mehran,2007,800,Automatic,Petrol,Snow White Pearl,Lahore,265664,995000
7911356,Lahore,,Sedan,Honda,Civic,2008,1800,Automatic,Petrol,Silky Silver,Islamabad,240000,1950000
7692937,Wah,Imported,Hatchback,Toyota,Aqua,2015,1500,Automatic,Hybrid,Grey,Islamabad,125000,4560000
7890681,Islamabad,,SUV,Toyota,Prado,2006,2700,Automatic,Petrol,Black,Islamabad,154911,7800000
7911270,Karachi,,Sedan,Toyota,Corolla,2019,1600,Automatic,Petrol,Super White,Karachi,690000,4430000
7911358,Lahore,,Double Cabin,Toyota,Hilux,2022,2800,Automatic,Diesel,Super White,Islamabad,31566,13800000
7911362,Gujranwala,,Sedan,Honda,Civic,1997,1600,Manual,Petrol,Golden,Lahore,18,935000
7500295,Multan,,Hatchback,Suzuki,Cultus,2016,1000,Manual,Petrol,White,Punjab,90000,1700000
7911360,Lahore,,SUV,KIA,Sportage,2019,2000,Automatic,Petrol,White,Islamabad,55821,7800000
7911363,Islamabad,Imported,,Toyota,Corolla,2003,1800,Automatic,Petrol,Maroon,Lahore,100000,2400000
7911364,Islamabad,,Hatchback,Suzuki,Alto,2020,660,Automatic,Petrol,White,Islamabad,40500,2615000
7911369,Jhelum,,Sedan,Toyota,Corolla,2015,1300,Manual,Petrol,Silver Metallic,Islamabad,130000,3480000
7911375,Lahore,,Sedan,Honda,Civic,2016,1500,Automatic,Petrol,Urban titanium,Lahore,95000,5200000
7911374,Multan,Imported,Crossover,Honda,Vezel,2015,1500,Automatic,Hybrid,White,Karachi,100025,4550000
7911380,Karachi,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Graphite Grey,Un-Registered,24000,2425000
7911382,Multan,,Hatchback,Hyundai,Santro,2009,1000,Manual,Petrol,Black,Lahore,95000,1350000
7911379,Rawalpindi,,Mini Van,Suzuki,Bolan,2008,800,Manual,Petrol,Solid White,Punjab,123123,840000
7911314,Lahore,,Hatchback,Suzuki,Alto,,660,Automatic,Petrol,Solid White,Lahore,9326,3200000
7911316,Islamabad,,Sedan,Honda,Civic,2014,1800,Automatic,Petrol,White,Islamabad,100000,3900000
7911343,Lodhran,,Hatchback,Suzuki,Mehran,2019,800,Manual,Petrol,Grey,Multan,36273,1550000
7909988,Lahore,,Sedan,Toyota,Corolla,2010,1300,Manual,Petrol,White,Lahore,123456,2250000
7911322,Islamabad,Imported,Hatchback,Toyota,Vitz,2009,1000,Automatic,Petrol,Polar White,Lahore,110000,2400000
7911300,Karachi,Imported,Micro Van,Suzuki,Every,2012,660,Automatic,Petrol,White,Sindh,130000,1880000
7911295,Rawalpindi,Imported,Sedan,Honda,Civic,2004,1600,Automatic,Petrol,White,Lahore,180000,1850000
7911298,Lahore,,Hatchback,Suzuki,Cultus,2018,1000,Manual,Petrol,White,Lahore,58200,2700000
7911303,Lahore,,SUV,Toyota,Fortuner,2019,2800,Automatic,Diesel,Attitude Black,Islamabad,49750,15000000
7911306,Islamabad,Imported,Sedan,Toyota,Corolla,2009,1500,Automatic,Petrol,Silver,Lahore,100000,3800000
7911305,Peshawar,,SUV,Hyundai,Tucson,2020,1999,Automatic,Petrol,,Lahore,29000,7800000
7911309,Multan,,Mini Van,Suzuki,Bolan,2008,800,Manual,Petrol,White,Multan,23684,975000
7911312,Sialkot,,SUV,Hyundai,Tucson,2022,1999,Automatic,Petrol,Black Diamond Metallic,Islamabad,3700,8680000
7911329,Mirpur,,Sedan,Honda,City,2010,1300,Manual,Petrol,Modern Steel Metallic,Sindh,163569,2000000
7911323,Karachi,,Sedan,Honda,City,2003,1500,Automatic,Petrol,Black,Karachi,100000,850000
7500730,Daska,,Hatchback,Suzuki,Alto,2022,660,Automatic,Petrol,White,Islamabad,6000,2850000
7911330,Faisalabad,Imported,Hatchback,Mitsubishi,Ek,2009,660,Automatic,Petrol,Pink,Punjab,100700,1700000
7911331,Islamabad,,Hatchback,Suzuki,Wagon,2018,1000,Manual,Petrol,Grey,Islamabad,90000,2100000
7578142,Karachi,Imported,Double Cabin,Isuzu,D-Max,2020,3000,Automatic,Diesel,Red,Sindh,31000,9100000
7911336,Nowshera,Imported,,Toyota,Corolla,2003,1500,Automatic,,Silver,Lahore,170000,1790000
7911341,Islamabad,Imported,Crossover,Honda,Vezel,2016,1500,Automatic,Hybrid,White,Islamabad,124000,6500000
7911342,Peshawar,Imported,,Toyota,Passo,2019,1000,Automatic,Petrol,Burgundy,Un-Registered,17000,3900000
7711945,Islamabad,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Taffeta White,Islamabad,103000,3975000
7911293,Karachi,,Sedan,Honda,Civic,2004,1600,Manual,Petrol,Taffeta White,Sindh,180000,1100000
7911069,Islamabad,Imported,,Toyota,Probox,2007,1500,Automatic,Petrol,White,Islamabad,235000,2225000
7911078,Multan,Imported,Station Wagon,Toyota,Corolla,2002,1500,Automatic,Petrol,Black,Islamabad,123456,3000000
7908140,Hyderabad,,Sedan,Toyota,Corolla,1999,1500,Automatic,Petrol,Turquoise,Karachi,12345,1100000
7908135,Faisalabad,,Sedan,Honda,City,2006,1300,Manual,Petrol,Crystal Black,Lahore,197567,2100000
7908123,Pir,,Sedan,Toyota,Corolla,2011,1300,Manual,Petrol,Super White,Lahore,160000,2470000
7911244,Islamabad,,Hatchback,Suzuki,Khyber,1990,1000,Manual,Petrol,White,Punjab,100000,349000
7911245,Gujranwala,,Sedan,Toyota,Corolla,2019,1798,Automatic,Petrol,Silver Metallic,Lahore,81600,5250000
7907900,Islamabad,Imported,Sedan,Toyota,Corolla,2007,1500,Automatic,Petrol,Silver,Islamabad,99999,3370000
7904634,Muridke,,Sedan,Toyota,Corolla,2010,1300,Manual,Petrol,Black,Lahore,188000,1896000
7911241,Lahore,,Sedan,Honda,Civic,2021,1500,Automatic,Petrol,Crystal Black Pearl,Islamabad,29500,7850000
7911249,Islamabad,,Sedan,Honda,Civic,2005,1600,Automatic,Petrol,Grey,Lahore,16000,1900000
7911051,Rawalpindi,,Mini Van,Suzuki,Bolan,2011,800,Manual,,Black,Jhelum,12345,645000
7911250,Lahore,Imported,SUV,Toyota,Land,2002,4663,Automatic,Petrol,Blue,Islamabad,120000,11000000
7679510,Murree,,,Toyota,Fj,,3500,Manual,Diesel,Blue,Malakand Agency,100,1700000
7911261,Sialkot,,Hatchback,Suzuki,Alto,2022,660,Manual,Petrol,Solid White,Punjab,18000,2650000
7911253,Karachi,,Sedan,Honda,Civic,2021,1800,Automatic,Petrol,Maroon,Sindh,36000,6500000
7911273,Islamabad,,Hatchback,Suzuki,Mehran,2018,800,Manual,Petrol,White,Islamabad,70000,1465000
7904921,Multan,Imported,Hatchback,Daihatsu,Cast,2017,660,Automatic,Petrol,White,Islamabad,88000,3290000
7911278,Charsadda,,Sedan,Toyota,Corolla,2004,1300,Manual,Petrol,Super White,Lahore,12300,1550000
7911286,Karachi,Imported,,Honda,Life,2007,660,Automatic,Petrol,Grey,Sindh,115000,1385000
7911282,Lahore,,Sedan,Toyota,Corolla,2008,1300,Manual,Petrol,Super White,Punjab,300000,1675000
7911288,Karachi,,Sedan,Honda,Civic,1996,1500,Manual,Petrol,Silver,Karachi,200000,700000
7911154,Sialkot,,Hatchback,Suzuki,Swift,2022,1240,Automatic,Petrol,Solid White,Punjab,10000,4350000
7911194,Sargodha,,Sedan,Honda,Civic,2016,1800,Automatic,Petrol,Taffeta White,Lahore,150000,4550000
7884123,Lahore,,Sedan,Suzuki,Baleno,1999,1300,Manual,Petrol,White,Sindh,145000,685000
7911195,Jhang,,Sedan,Toyota,Corolla,2022,1800,Automatic,Petrol,White,Islamabad,4100,7400000
7734740,Quetta,,Pick Up,Toyota,Hilux,2022,2800,Automatic,Diesel,White,Karachi,20000,14700000
7911061,Gojra,,Van,Suzuki,Bolan,2014,800,Manual,Petrol,White,Lahore,98119,900000
7911197,Islamabad,Imported,Sedan,Changan,Alsvin,2022,1500,Automatic,Petrol,Space Gray,Islamabad,57000,4200000
7911210,Lahore,Imported,Sedan,Toyota,Belta,2007,1000,Automatic,Petrol,Red,Punjab,90000,2050000
7911214,Sargodha,,Hatchback,Suzuki,Mehran,2015,796,Manual,Petrol,Solid White,Lahore,42000,1095000
7911188,Gujranwala,Imported,Crossover,Honda,Vezel,2016,1500,Automatic,Hybrid,Black,Lahore,96000,5525000
7911221,Islamabad,,Sedan,Honda,Civic,2013,1800,Automatic,Petrol,Crystal Black,Islamabad,119000,3550000
7911220,Lahore,,Sedan,Honda,Civic,2021,1800,Automatic,Petrol,Modern Steel Metallic,Islamabad,76000,6750000
7911219,Islamabad,,Sedan,Toyota,Corolla,2005,2000,Manual,Diesel,White,Lahore,333000,1650000
7911224,Peshawar,Imported,Hatchback,Toyota,Vitz,1999,1000,Automatic,Petrol,Silver,Islamabad,1000,1550000
7911222,Karachi,,Sedan,Honda,Civic,2004,1600,Manual,Petrol,Crystal Black,Sindh,150000,1300000
7911233,Karachi,Imported,Micro Van,Suzuki,Every,2014,660,Automatic,Petrol,White,Sindh,93000,2120000
